gora_id,ime,cas,zahtevnost
1916,Zgornja Rečica (cerkev bl. Antona Martina Slomška) - Dom na Šmohorju,100,lahka označena pot
1917,Dule - Kamen vrh,45,lahka označena pot
1917,Podpeč - Kamen vrh,50,lahka označena pot
1917,Podgora - Kamen vrh,60,lahka označena pot
1917,Velike Lašče - Kamen vrh,75,lahka označena pot
1917,Velike Lašče - Kamen vrh (čez Gornje Retje in Grmado),155,lahka označena pot
1918,Marno - Vrhe (pri Gorah),85,lahka označena pot
1918,Rimske Toplice - Vrhe (pri Gorah) (po dolini Ogeškega potoka),170,lahka označena pot
1918,Rimske Toplice (Šmarjeta) - Vrhe (pri Gorah) (skozi Lurd),170,lahka označena pot
1919,Celje - Vrunčev dom na Svetini,195,lahka označena pot
1919,Štore - Vrunčev dom na Svetini (čez Žlajfo),90,lahka označena pot
1919,Štore - Vrunčev dom na Svetini (čez Kompole in Šentjanž),135,lahka označena pot
1919,Tremerje - Vrunčev dom na Svetini (mimo Celjske koče),180,lahka označena pot
1919,Štore - Vrunčev dom na Svetini (čez Resevno in Resje nad Štorami),180,lahka označena pot
1919,Zvodno - Vrunčev dom na Svetini (skozi Bojanski graben),90,lahka označena pot
1919,Kozolec (Laška vas - Pečovje)  - Vrunčev dom na Svetini (skozi Bojanski graben),80,lahka označena pot
1919,Kozolec (Laška vas - Pečovje)  - Vrunčev dom na Svetini (mimo Mirta),90,"lahka označena pot, lahka neoznačena steza"
1919,Kozolec (Laška vas - Pečovje)  - Vrunčev dom na Svetini (mimo Marije),95,lahka označena pot
1920,Spodnja Rečica - Tolsto,75,lahka označena pot
1921,Leskovec - Obolno,60,lahka označena pot
1921,Veliko Trebeljevo - Obolno,80,lahka označena pot
1921,Mala Goričica - Obolno,70,lahka označena pot
1921,Mala Goričica - Obolno (po cesti),75,lahka označena pot
1922,Gabrje - Limbarska gora (peš pot),45,lahka označena pot
1922,Krašnja - Limbarska gora,75,lahka označena pot
1922,Blagovica - Limbarska gora,90,lahka označena pot
1922,Gradiško jezero - Limbarska gora,115,lahka označena pot
1922,Moravče - Limbarska gora (skozi Gabrje),95,lahka označena pot
1922,Moravče - Limbarska gora (skozi Serjuče),85,lahka označena pot
1922,Zavrh pri Trojanah - Limbarska gora (čez Golčaj),210,lahka označena pot
1922,Peče - Limbarska gora,115,"lahka neoznačena steza, lahka označena pot"
1922,Kandrše (Trata) - Limbarska gora,195,lahka označena pot
1923,Zagrad - Almin dom na Svetini,120,lahka označena pot
1923,Pečovje - Almin dom na Svetini (čez Srebotnik),90,delno zahtevna označena pot
1923,Štore - Almin dom na Svetini (čez Žlajfo),90,lahka označena pot
1923,Štore - Almin dom na Svetini (čez Resevno in Resje nad Štorami),195,lahka označena pot
1923,Štore - Almin dom na Svetini (mimo Marije),105,lahka označena pot
1923,Štore - Almin dom na Svetini (skozi Bojanski graben),105,lahka označena pot
1923,Celje - Almin dom na Svetini (čez Suhi potok in Celjsko kočo),165,lahka označena pot
1923,Štore - Almin dom na Svetini (čez Šentjanž in mimo Vrunčevega doma),150,lahka označena pot
1923,Tremerje - Almin dom na Svetini (mimo Celjske koče),150,lahka označena pot
1923,Zvodno - Almin dom na Svetini (skozi Bojanski graben),95,lahka označena pot
1923,Kozolec (Laška vas - Pečovje)  - Almin dom na Svetini (mimo Mirta),80,"lahka označena pot, lahka neoznačena steza"
1923,Teharje - Almin dom na Svetini (Pot I. Celjske čete),140,lahka označena pot
1924,Zabukovica - Kotečnik,90,lahka označena pot
1924,Liboje (kamnolom) - Kotečnik (čez vzhodni greben),65,lahka neoznačena steza
1925,"Zajasovnik - del (Strmce, kapelica) - Jasovnik (Motniška planinska pot)",45,lahka označena pot
1926,Hrastnik - Dom v Gorah,90,lahka označena pot
1926,Krnice - Dom v Gorah,65,lahka označena pot
1926,Širje - Dom v Gorah,80,lahka označena pot
1926,Marno - Dom v Gorah,75,lahka označena pot
1926,Rimske Toplice - Dom v Gorah (po dolini Ogeškega potoka),160,lahka označena pot
1926,Rimske Toplice (Šmarjeta) - Dom v Gorah (skozi Lurd),160,lahka označena pot
1927,Rudnik pri Radomljah - Vrtače (čez Lancar),90,lahka neoznačena steza
1927,Pravdan - Vrtače (čez Zgornje Palovče),105,lahka neoznačena steza
1928,Prebold - Tolsti vrh (nad Preboldom),85,lahka označena pot
1929,Kozolec (Laška vas - Pečovje)  - Babni vrh (Vladimirjeva pot),75,"lahka označena pot, lahka neoznačena steza"
1929,Zvodno - Babni vrh (skozi Bojanski graben),90,"lahka označena pot, lahka neoznačena steza"
1929,Štore - Babni vrh (čez Kompole in Šentjanž),120,"lahka označena pot, lahka neoznačena steza"
1929,Teharje - Babni vrh (Pot I. Celjske čete),135,"lahka označena pot, lahka neoznačena steza"
1930,Blečji vrh - Kucelj,45,lahka označena pot
1930,Veliko Trebeljevo - Kucelj,45,lahka označena pot
1930,Leskovec - Kucelj,25,lahka označena pot
1931,Veliki Ločnik - Sveti Ahac,30,lahka označena pot
1931,Mali Ločnik - Sveti Ahac,15,lahka označena pot
1932,Vrčice - Sveti Ilija (Planina),75,lahka označena pot
1933,Sveta Trojica - Murovica,45,lahka označena pot
1933,Zgornja Javoršica - Murovica,25,lahka označena pot
1933,Križevska vas - Murovica,45,lahka označena pot
1933,Kamnica - Murovica,80,lahka označena pot
1933,Senožeti - Murovica (čez Vrh pri Dolskem),125,lahka označena pot
1933,Senožeti - Murovica (mimo kmetije Buven),115,lahka označena pot
1933,Gorjuša - Murovica (skozi Dobovlje),160,lahka označena pot
1933,SSK Sam Ihan - Murovica (skozi Dobovlje),160,lahka neoznačena steza
1934,Loke - Zajčeva koča,90,lahka označena pot
1934,Loke - Zajčeva koča (čez Krvavico),105,delno zahtevna označena pot
1935,Predgrad - Kozice,75,lahka označena pot
1935,Predgrad - Kozice (po cesti),90,lahka označena pot
1936,Senožeti - Sveti Miklavž nad Savo (peš pot),80,lahka označena pot
1936,Katarija - Sveti Miklavž nad Savo,45,lahka označena pot
1936,Moravče - Sveti Miklavž nad Savo,85,lahka označena pot
1936,Kamnica - Sveti Miklavž nad Savo (skozi Veliko vas),125,lahka označena pot
1938,Planina pri Sevnici - Darinkino zavetišče na Ivcah,170,lahka označena pot
1938,Podgorje ob Sevnični (Kurja vas) - Darinkino zavetišče na Ivcah,105,lahka označena pot
1939,Rudnik pri Radomljah - Tolsta gora,85,lahka neoznačena steza
1939,Pravdan - Tolsta gora (mimo Čeha),105,lahka neoznačena steza
1940,Krka - Ciganov vrh (Korinjski hrib) (del krožne poti Prijetno domače),105,lahka označena pot
1941,Planina pri Sevnici - Sveti Križ (nad Planino pri Sevnici),23,lahka označena pot
1941,Planina pri Sevnici - Sveti Križ (nad Planino pri Sevnici) (skozi pravljični gozd),28,lahka označena pot
1942,Brezovica - Markova glava (razgledna stena),30,lahka neoznačena steza
1943,Mala Goričica - Kmečki turizem Obolno (čez Obolno),75,lahka označena pot
1943,Mala Goričica - Kmečki turizem Obolno (po cesti),70,lahka označena pot
1944,Breg - Sveti Lovrenc (nad vasjo Okroglice),105,lahka označena pot
1944,Gračnica - Sveti Lovrenc (nad vasjo Okroglice) (mimo Mlinariča),180,lahka označena pot
1944,Dolina Gračnice (Blatnik) - Sveti Lovrenc (nad vasjo Okroglice),105,lahka označena pot
1945,Šentjanž - Leskovški hrib,60,lahka označena pot
1946,Zagrad - Grmada nad Celjem (položna pot),90,lahka označena pot
1946,Zvodno - Grmada nad Celjem (skozi Hudičev graben),105,zahtevna označena pot
1946,Zagrad - Grmada nad Celjem (strma pot),75,delno zahtevna označena pot
1946,Zvodno - Grmada nad Celjem (skozi Suhi potok),75,lahka označena pot
1946,Kozolec (Laška vas - Pečovje)  - Grmada nad Celjem (mimo Marije in Bavča),120,"lahka označena pot, lahka neoznačena steza"
1947,Kozje - Pokojni vrh (Bohor) (čez Vetrnik),90,lahka označena pot
1948,Brinte Sele (Pongrac) - Mali vrh (Kamnik) (Severovzhodna pot),70,zelo zahtevna neoznačena steza
1949,Kozje - Vetrnik,60,lahka označena pot
1950,Blečji vrh - Gradišče (čez Kucelj),90,lahka označena pot
1951,Pišece (Pri mlinu) - Veliki vrh (Orlica),160,lahka označena pot
1951,Podsreda - Veliki vrh (Orlica) (skozi Osredek pri Podsredi),105,lahka označena pot
1951,Gorjane (Železno) - Veliki vrh (Orlica),110,lahka označena pot
1952,Renke - Plezališče in ferata Renke (razgledna pot čez ferato do Špitala),120,zelo zahtevna označena pot
1953,Pečovje - Srebotnik,50,lahka označena pot
1953,Celje - Srebotnik (po Celjski planinski poti),165,lahka označena pot
1953,Štore - Srebotnik,90,lahka označena pot
1953,Štore - Srebotnik (mimo Marije in južni pristop),105,lahka označena pot
1953,Zvodno - Srebotnik (skozi Hudičev graben),60,zahtevna označena pot
1953,Zvodno - Srebotnik (po Celjski planinski poti),75,lahka označena pot
1953,Kozolec (Laška vas - Pečovje)  - Srebotnik (severni pristop),75,"lahka označena pot, lahka neoznačena steza"
1953,Teharje - Srebotnik (Pot I. Celjske čete),120,lahka označena pot
1954,Pišece (Pri mlinu) - Veliki vrh (nad Pišecami),75,lahka označena pot
1955,GEOSS - Sveti Florjan (Zgornja Gora),35,lahka označena pot
1955,Moravče - Sveti Florjan (Zgornja Gora),135,lahka neoznačena steza
1955,Kandrše (Trata) - Sveti Florjan (Zgornja Gora),90,lahka označena pot
1956,Moravče - Gorišca,75,lahka označena pot
1957,Trbovlje - Tabor,75,lahka označena pot
1958,Mekinje nad Stično - Pristava nad Stično,65,lahka označena pot
1958,Pristavlja vas - Pristava nad Stično,105,lahka označena pot
1959,Kozje - Bredič (strma pot),120,zahtevna označena pot
1960,Zvodno - Bavč (skozi Hudičev graben),60,"zahtevna označena pot, lahka neoznačena steza"
1960,Zvodno - Bavč (skozi Suhi potok),70,lahka označena pot
1960,Kozolec (Laška vas - Pečovje)  - Bavč (mimo Marije),105,"lahka označena pot, lahka neoznačena steza"
1960,Teharje - Bavč (mimo Marije),150,"lahka označena pot, lahka neoznačena steza"
1961,Blagovica - Golčaj,40,lahka označena pot
1961,Zavrh pri Trojanah - Golčaj,150,lahka označena pot
1961,Peče - Golčaj,120,"lahka neoznačena steza, lahka označena pot"
1961,Kandrše (Trata) - Golčaj,200,lahka označena pot
1962,Konec ceste pod Jelovcem - Limberk,35,lahka neoznačena steza
1963,Olimje - Plešivec (Rudnica),90,lahka označena pot
1963,Olimje - Plešivec (Rudnica) (mimo Zmajevega jezera),110,lahka označena pot
1963,Podčetrtek (Terme Olimia) - Plešivec (Rudnica) (mimo gradu Podčetrtek),125,lahka označena pot
1963,Spodnje Tinsko - Plešivec (Rudnica),105,lahka označena pot
1963,Loka pri Žusmu (Žamerk) - Plešivec (Rudnica),120,lahka označena pot
1963,Podčetrtek (sveti Lovrenc) - Plešivec (Rudnica),110,lahka označena pot
1963,Loka pri Žusmu (Hudi graben) - Plešivec (Rudnica),100,lahka označena pot
1963,Slake (cerkev Device Marije na Pesku) - Plešivec (Rudnica),120,lahka označena pot
1964,Marof pri Pišecah - Veliki Špiček,70,lahka neoznačena steza
1964,Pišece (Pri mlinu) - Veliki Špiček,85,lahka označena pot
1964,Grad Pišece - Veliki Špiček,65,lahka označena pot
1965,Vače - Sveti Križ (Slemšek),30,lahka označena pot
1966,Zagorje ob Savi - Vrh (Šticna) (Šmarjakova pot),60,lahka neoznačena steza
1967,Turistična kmetija Žurej - Žusem (Panoramska pot - stara trasa),100,lahka označena pot
1967,Grad Žusem - Žusem,30,lahka označena pot
1967,Turistična Kmetija Žurej - Žusem (plezalna pot),75,zelo zahtevna označena pot
1967,Turistična kmetija Žurej - Žusem (Panoramska pot),100,lahka označena pot
1967,Turistična kmetija Žurej - Žusem (strma pot),75,zahtevna označena pot
1967,Grad Žusem - Žusem (Gamsova zelo zahtevna pot),30,zelo zahtevna označena pot
1967,Gorica pri Slivnici - Žusem (strma pot),180,zahtevna označena pot
1967,Loka pri Žusmu (Žamerk) - Žusem,80,lahka označena pot
1967,Gorica pri Slivnici - Žusem (Panoramska pot),200,lahka označena pot
1967,Loka pri Žusmu (Žamerk) - Žusem (čez Dobrino),90,lahka označena pot
1968,Konec ceste pod Jelovcem - Stari grad (grad Čušperk),90,lahka neoznačena steza
1969,Pišece (Pri mlinu) - Velika Vagla,65,lahka označena pot
1970,Prebold - Dom pod Reško planino,135,lahka označena pot
1970,Marija Reka (Strgarjev kamnolom) - Dom pod Reško planino,90,lahka označena pot
1970,Prebold - Dom pod Reško planino (čez Gradišče),135,lahka označena pot
1970,Podmeja - Dom pod Reško planino,95,lahka označena pot
1970,Dom pod Reško planino - Dom pod Reško planino (krožna učna pot Marija Reka),120,lahka označena pot
1970,Prebold - Dom pod Reško planino (mimo Žvajge),150,lahka označena pot
1971,Pišece (Pri mlinu) - Intermedija,110,lahka označena pot
1971,Grad Pišece - Intermedija (mimo Velike bukve),65,lahka označena pot
1971,Gorjane (Železno) - Intermedija,145,lahka označena pot
1971,Marof pri Pišecah - Intermedija (mimo Velike bukve),70,lahka neoznačena steza
1972,Kamnik - Visoka špica (direktna pot),40,lahka neoznačena steza
1972,Kamnik - Visoka špica (mimo Starega gradu),50,lahka neoznačena steza
1972,Kamnik - Visoka špica (preko Krniške gore),60,lahka neoznačena steza
1973,Veliko Trebeljevo - Sveta Marjeta (Prežganje),40,lahka označena pot
1974,Katarija - Dom Ušte - Žerenk,35,lahka označena pot
1974,Moravče - Dom Ušte - Žerenk,70,lahka označena pot
1974,Cesta na Grmače (Moravče) - Dom Ušte - Žerenk,40,lahka označena pot
1974,GEOSS - Dom Ušte - Žerenk (čez Pivkelj),120,lahka označena pot
1974,GEOSS - Dom Ušte - Žerenk (mimo sv. Florjana),100,lahka označena pot
1974,Kandrše (Trata) - Dom Ušte - Žerenk,155,lahka označena pot
1975,Zagrad - Celjska koča,70,lahka označena pot
1975,Zvodno - Celjska koča (skozi Hudičev graben),85,zahtevna označena pot
1975,"Celje - Celjska koča (čez Stari grad, Suhi potok in Pečovniško kočo)",130,ni podatka
1975,Zagrad - Celjska koča (čez Vipoto),120,lahka označena pot
1975,Zagrad - Celjska koča (pod vrhom Vipota),110,lahka označena pot
1975,Zvodno - Celjska koča (skozi Suhi potok),60,lahka označena pot
1975,Tremerje - Celjska koča,120,lahka označena pot
1975,Štore - Celjska koča (čez Žlajfo in Tolsti vrh),165,lahka označena pot
1975,"Štore - Celjska koča (čez Resevno,  mimo Alminega doma in čez Tolsti vrh)",270,lahka označena pot
1975,Štore - Celjska koča (mimo Marije in čez Tolsti vrh),150,lahka označena pot
1975,Štore - Celjska koča (skozi Bojanski graben in čez Tolsti vrh),180,lahka označena pot
1975,Kozolec (Laška vas - Pečovje)  - Celjska koča (mimo Marije in Bavča),105,"lahka označena pot, lahka neoznačena steza"
1975,Teharje - Celjska koča (mimo Marije in Bavča),150,"lahka označena pot, lahka neoznačena steza"
1976,Pongrac (grobišče talcev) - Lovska koča pod Gozdnikom,50,lahka označena pot
1977,Kozje - Raskože (Bohor) (čez Vetrnik),75,lahka označena pot
1978,Šentjur - Resevna,90,lahka označena pot
1978,Jakob pri Šentjurju - Resevna,90,lahka označena pot
1978,Štore - Resevna,150,lahka označena pot
1978,Štore - Resevna (skozi Bojanski graben in čez Resje nad Štorami),210,lahka označena pot
1978,Štore - Resevna (čez Žlajfo in čez Resje nad Štorami),195,lahka označena pot
1978,Šentjur (center) - Resevna (položna pot),95,lahka označena pot
1978,Šentjur (center) - Resevna (strma pot),90,lahka označena pot
1978,Šentjur (center) - Resevna (čez Krajnče),95,lahka označena pot
1979,Rimske Toplice - Stražnik (čez Borovo),80,lahka označena pot
1980,Izlake (Medijske toplice) - Vrhija (čez Podlipovico),75,lahka neoznačena steza
1981,Katarija - GEOSS,155,lahka označena pot
1981,Kandrše (Trata) - GEOSS,60,lahka označena pot
1981,Moravče - GEOSS (čez Pivkelj),190,lahka označena pot
1981,Moravče - GEOSS (mimo sv. Florjana),170,lahka neoznačena steza
1982,Izlake  - Zabreznik (Sv. Miklavž) (čez Loke),60,lahka neoznačena steza
1982,Zgornje Izlake - Zabreznik (Sv. Miklavž) (čez Zgornje Izlake),45,lahka neoznačena steza
1983,Mekinje nad Stično - Sveti Lambert,65,lahka označena pot
1983,Pristavlja vas - Sveti Lambert,105,lahka označena pot
1984,Laško (pokopališče Laško) - Pastirska kapelica,120,lahka označena pot
1984,Zgornja Rečica (Maček) - Pastirska kapelica,60,lahka označena pot
1985,Olimje - Olimska gora (mimo Zmajevega jezera),85,lahka neoznačena steza
1986,Višnja Gora - Sveti Duh (Polževo),90,lahka označena pot
1986,Hotel Polževo - Sveti Duh (Polževo),10,lahka označena pot
1987,Kozolec (Laška vas - Pečovje)  - Veliki Bojanski vrh (skozi Bojanski graben),45,"lahka označena pot, lahka neoznačena steza"
1987,Kozolec (Laška vas - Pečovje)  - Veliki Bojanski vrh (čez Žlajfo),40,"lahka označena pot, lahka neoznačena steza"
1987,Zvodno - Veliki Bojanski vrh (skozi Bojanski graben),45,"lahka označena pot, lahka neoznačena steza"
1987,Štore - Veliki Bojanski vrh (čez Kompole in Šentjanž),110,"lahka označena pot, lahka neoznačena steza"
1988,Pečar - Žagarski vrh,35,lahka označena pot
1989,Podsreda - Rigelj,75,lahka označena pot
1989,Gorjane (Železno) - Rigelj,80,lahka označena pot
1990,Medijske toplice - Kalanov hrib (Kalanček) (čez Reber),45,lahka označena pot
1990,Izlake (tovarna ETI) - Kalanov hrib (Kalanček) (via Castle Medijski grad),45,lahka označena pot
1991,Čatež ob Savi - Veliki Cirnik (čez Bambreg),125,lahka neoznačena steza
1992,Podčetrtek (Terme Olimia) - Silavec (Stolp zdravja in veselja na Rudnici) (mimo gradu Podčetrtek),95,lahka označena pot
1992,Podčetrtek (sveti Lovrenc) - Silavec (Stolp zdravja in veselja na Rudnici) (lažja pot),75,lahka označena pot
1992,Olimje - Silavec (Stolp zdravja in veselja na Rudnici) (težja pot),95,lahka označena pot
1992,Podčetrtek (sveti Lovrenc) - Silavec (Stolp zdravja in veselja na Rudnici) (mimo gradu Podčetrtek),85,lahka označena pot
1992,Olimje - Silavec (Stolp zdravja in veselja na Rudnici) (mimo Koče pri čarovnici),105,lahka označena pot
1992,Podčetrtek (sveti Lovrenc) - Silavec (Stolp zdravja in veselja na Rudnici) (težja pot),75,lahka označena pot
1992,Spodnje Tinsko - Silavec (Stolp zdravja in veselja na Rudnici),80,lahka označena pot
1992,Olimje - Silavec (Stolp zdravja in veselja na Rudnici) (lažja pot),95,lahka označena pot
1992,Slake (cerkev Device Marije na Pesku) - Silavec (Stolp zdravja in veselja na Rudnici) (lažja pot),85,lahka označena pot
